RacerID,Course,RacesRun,QuinellaRate,FirstPlaceRate,Nige,Makuri
3906,6,1207,16.5,5.5,0,17
3907,1,1157,76.0,58.6,637,0
3907,2,1128,52.3,24.2,0,65
3907,3,1110,39.1,17.1,0,44
3907,4,1276,38.5,17.8,0,66
3907,5,1194,26.7,10.8,0,18
3907,6,993,14.5,4.7,0,6
3908,1,1291,80.4,62.3,750,1
3908,2,1076,48.7,21.1,0,51
3908,3,1112,46.7,22.4,0,95
3908,4,1082,40.8,18.9,0,73
3908,5,1098,36.7,17.8,0,43
3908,6,1149,25.1,7.6,0,8
3909,1,1330,84.8,71.0,903,0
3909,2,1101,57.7,31.8,1,171
3909,3,1259,51.7,29.2,0,133
3909,4,1328,45.8,25.9,0,163
3909,5,1080,31.4,16.1,0,50
3909,6,682,16.4,6.3,0,12
3910,1,778,61.9,44.3,322,0
3910,2,821,38.4,16.5,0,40
3910,3,893,33.5,15.5,0,39
3910,4,1052,29.7,11.7,0,45
3910,5,1107,22.3,8.8,0,15
3910,6,1025,11.9,3.7,0,4
3911,1,878,61.8,40.2,313,0
3911,2,743,41.9,19.2,0,42
3911,3,859,35.0,15.1,0,43
3911,4,929,36.1,16.3,0,66
3911,5,1234,27.8,12.0,0,48
3911,6,1077,18.5,7.1,0,22
3912,1,1018,74.0,56.3,558,0
3912,2,977,50.5,24.5,0,133
3912,3,1109,42.5,21.3,0,136
3912,4,1159,36.4,17.1,0,102
3912,5,1032,29.3,11.8,0,48
3912,6,873,17.4,5.6,0,15
3915,1,1274,78.8,61.2,735,0
3915,2,1103,53.0,26.8,2,74
3915,3,1144,42.0,18.2,0,59
3915,4,1225,41.1,17.4,0,73
3915,5,1127,29.2,11.4,0,32
3915,6,828,17.5,5.6,0,12
3916,1,415,38.3,19.5,69,0
3916,2,454,24.0,10.1,0,11
3916,3,476,21.0,8.8,0,14
3916,4,507,20.1,8.8,0,12
3916,5,777,16.9,6.5,0,8
3916,6,982,11.0,4.2,0,8
3918,1,1175,72.4,52.5,550,0
3918,2,1068,48.0,20.6,0,95
3918,3,1071,43.5,19.5,0,103
3918,4,1146,38.9,18.9,0,80
3918,5,1283,31.8,11.6,0,36
3918,6,1420,21.9,6.5,0,16
3919,1,1180,72.7,59.7,660,0
3919,2,1342,44.4,22.5,0,49
3919,3,1001,40.3,19.3,0,36
3919,4,1077,44.5,21.8,0,24
3919,5,918,34.5,13.9,0,5
3919,6,511,20.5,7.2,0,5
3920,1,1127,74.4,58.4,629,0
3920,2,1275,52.6,22.1,0,96
3920,3,1302,40.3,17.0,0,98
3920,4,1234,41.3,20.9,0,148
3920,5,919,33.0,14.3,0,65
3920,6,726,21.6,10.0,0,42
3921,1,916,69.2,49.8,426,0
3921,2,938,51.4,25.8,0,91
3921,3,958,37.4,19.1,0,90
3921,4,1046,35.7,15.7,0,63
3921,5,1110,16.7,6.6,0,27
3921,6,1045,10.3,2.6,0,11
3922,1,788,51.2,32.6,236,0
3922,2,870,32.0,14.4,0,51
3922,3,913,29.6,13.8,0,76
3922,4,1075,25.1,12.1,0,86
3922,5,1187,16.6,8.2,0,55
3922,6,892,7.5,2.8,0,12
3924,1,313,31.6,15.3,45,0
3924,2,313,12.4,3.1,0,2
3924,3,381,11.2,4.7,0,12
3924,4,334,13.1,4.1,0,10
3924,5,464,7.9,2.1,0,4
3924,6,854,5.3,2.1,0,13
3925,1,526,55.3,35.9,168,0
3925,2,587,32.7,12.4,0,25
3925,3,626,30.0,12.3,0,33
3925,4,698,29.8,14.1,0,50
3925,5,1145,21.3,9.1,0,34
3925,6,1472,12.2,4.2,0,13
3926,1,475,52.8,33.4,147,0
3926,2,545,29.1,10.8,0,23
3926,3,561,26.3,8.7,0,24
3926,4,601,19.8,7.3,0,26
3926,5,723,14.1,4.2,0,12
3926,6,726,8.8,2.8,0,11
3927,1,409,42.0,22.4,82,0
3927,2,435,31.9,15.6,0,27
3927,3,517,32.1,13.9,0,34
3927,4,590,29.6,14.5,0,34
3927,5,775,21.5,8.9,0,18
3927,6,924,11.8,4.5,0,11
3928,1,841,62.6,40.0,311,0
3928,2,959,37.3,13.5,0,36
3928,3,1052,34.4,13.7,0,68
3928,4,1116,33.9,15.0,0,65
3928,5,1192,20.4,7.8,0,22
3928,6,1023,10.1,3.1,0,8
3929,1,1049,71.1,50.0,488,0
3929,2,968,45.6,20.0,0,57
3929,3,986,34.6,13.8,0,49
3929,4,1153,32.7,13.3,0,62
3929,5,1296,25.6,10.1,0,41
3929,6,1102,19.4,6.3,0,28
3930,1,1022,74.8,57.0,556,0
3930,2,917,45.6,21.3,0,73
3930,3,1056,41.1,17.4,0,66
3930,4,1147,37.8,17.9,0,107
3930,5,1168,25.0,9.8,0,29
3930,6,1187,12.7,3.6,0,10
3931,1,985,79.7,62.9,572,0
3931,2,884,56.6,29.0,0,106
3931,3,894,46.2,22.6,0,107
3931,4,984,42.7,23.5,0,117
3931,5,1011,31.4,11.7,0,36
3931,6,998,17.7,5.7,0,21
3932,1,861,66.2,50.5,394,0
3932,2,891,50.0,30.0,0,140
3932,3,869,44.5,24.5,0,113
3932,4,869,32.9,17.4,0,70
3932,5,990,23.7,9.8,0,33
3932,6,982,12.6,4.2,0,7
3933,1,1368,74.9,55.5,684,0
3933,2,1538,46.8,20.1,0,64
3933,3,1539,41.7,15.9,0,58
3933,4,1205,35.9,14.1,0,33
3933,5,825,27.7,9.3,0,12
3933,6,532,20.1,5.6,0,5
3934,1,860,60.2,36.7,287,0
3934,2,863,40.0,14.1,0,26
3934,3,927,31.2,11.6,0,27
3934,4,1021,33.7,13.6,0,61
3934,5,1154,24.1,7.3,0,25
3934,6,1077,11.5,2.7,0,5
3935,1,726,58.6,35.2,235,0
3935,2,772,39.5,15.0,0,38
3935,3,874,29.9,12.2,0,44
3935,4,876,26.2,10.5,0,37
3935,5,952,19.1,4.8,0,13
3935,6,924,9.4,2.7,0,8
3936,1,539,47.1,30.8,152,0
3936,2,632,36.3,15.1,0,20
3936,3,633,28.2,10.1,0,17
3936,4,669,26.4,11.8,0,15
3936,5,968,18.8,9.0,0,20
3936,6,1064,11.8,4.4,0,7
3939,1,920,74.3,52.9,461,0
3939,2,798,46.8,20.8,0,48
3939,3,905,40.6,15.3,0,40
3939,4,1003,34.5,14.3,0,42
3939,5,1063,25.8,9.2,0,28
3939,6,1116,16.3,4.1,0,9
3940,1,1328,79.5,63.1,790,0
3940,2,1126,54.5,28.7,0,133
3940,3,1154,50.0,26.3,0,125
3940,4,1268,43.6,24.3,0,185
3940,5,1165,31.7,13.4,0,53
3940,6,1217,22.9,8.1,0,32
3941,1,1331,88.2,73.9,926,0
3941,2,914,58.4,28.4,0,69
3941,3,1009,57.5,26.2,0,70
3941,4,1066,51.8,26.5,0,106
3941,5,1096,40.6,18.8,0,42
3941,6,1041,25.1,8.3,0,12
3942,1,1336,80.6,62.5,769,0
3942,2,976,53.2,27.4,0,84
3942,3,1034,51.0,28.1,0,122
3942,4,1240,44.9,21.8,0,107
3942,5,1139,36.3,16.9,0,40
3942,6,1008,20.7,7.8,0,14
3943,1,479,56.1,33.1,145,0
3943,2,567,32.1,12.3,0,37
3943,3,594,22.0,7.0,0,10
3943,4,537,18.2,6.5,0,13
3943,5,652,14.5,5.5,0,13
3943,6,819,5.3,1.8,0,3
3944,1,1109,72.2,50.5,489,0
3944,2,907,53.1,22.4,0,40
3944,3,995,44.8,18.0,0,38
3944,4,1214,41.1,16.8,0,36
3944,5,1279,33.7,14.0,0,32
3944,6,1120,22.0,5.8,0,8
3945,1,920,52.5,31.7,270,0
3945,2,878,34.7,14.1,0,45
3945,3,877,27.7,12.4,0,46
3945,4,911,27.6,12.2,0,57
3945,5,985,21.3,8.1,0,38
3945,6,950,10.2,2.2,0,10
3946,1,1702,86.9,71.8,1151,1
3946,2,1689,57.4,27.0,0,185
3946,3,1580,49.4,23.5,0,147
3946,4,1249,38.2,18.2,0,78
3946,5,770,29.3,11.0,0,17
3946,6,475,18.7,4.4,0,4
3947,1,855,60.2,38.4,294,0
3947,2,808,38.4,15.4,0,28
3947,3,843,32.5,13.5,0,38
3947,4,1001,28.6,10.1,0,31
3947,5,1106,20.4,6.3,0,20
3947,6,1105,13.7,2.9,0,11
3948,1,624,55.7,29.8,166,0
3948,2,720,34.5,11.2,0,17
3948,3,812,30.4,12.1,0,50
3948,4,784,23.0,8.0,0,23
3948,5,931,18.4,5.5,0,11
3948,6,1205,9.7,1.9,0,4
3949,1,627,48.9,24.7,145,0
3949,2,744,34.5,9.2,0,18
3949,3,882,24.3,8.1,0,21
3949,4,842,24.1,8.9,0,30
3949,5,1079,20.7,8.4,0,35
3949,6,1038,10.9,3.2,0,8
3950,1,698,48.5,28.3,175,0
3950,2,781,35.7,12.2,0,31
3950,3,844,30.9,13.6,0,39
3950,4,971,27.7,11.1,0,41
3950,5,1101,22.8,7.7,0,20
3950,6,1012,13.0,4.3,0,15
3951,1,917,67.6,43.8,379,0
3951,2,838,40.2,15.9,0,33
3951,3,940,39.2,17.6,0,75
3951,4,1113,34.7,15.8,0,64
3951,5,1174,28.0,10.9,0,34
3951,6,1193,15.9,5.7,0,10
3952,1,1286,75.9,58.0,671,0
3952,2,1037,59.3,33.8,1,147
3952,3,1023,51.6,28.6,0,123
3952,4,1089,50.4,27.7,0,141
3952,5,1119,42.8,22.3,0,49
3952,6,934,24.6,10.4,0,26
3953,1,749,67.2,47.6,328,0
3953,2,806,37.8,17.2,0,41
3953,3,880,33.1,13.1,0,44
3953,4,909,33.5,17.0,0,75
3953,5,1158,26.3,10.9,0,51
3953,6,1153,15.6,4.8,0,11
3955,1,1158,70.3,52.5,547,0
3955,2,898,50.8,24.9,0,65
3955,3,995,45.5,21.2,0,96
3955,4,1198,42.4,19.7,0,105
3955,5,1345,32.2,12.4,0,48
3955,6,1162,20.9,7.6,0,29
3956,1,1281,80.6,65.0,777,0
3956,2,1022,53.3,23.7,0,84
3956,3,1101,51.3,24.0,0,89
3956,4,1336,45.0,21.8,0,87
3956,5,1248,37.6,15.7,0,43
3956,6,1044,20.4,6.5,0,19
3957,1,1030,66.1,45.0,421,0
3957,2,961,42.1,15.3,0,32
3957,3,982,37.0,15.4,0,58
3957,4,1076,33.3,12.6,0,46
3957,5,1353,23.9,7.5,0,24
3957,6,1183,12.6,3.0,0,5
3959,1,1303,80.2,66.6,807,0
3959,2,959,54.6,30.6,0,81
3959,3,1122,51.4,26.2,0,78
3959,4,1270,49.3,26.3,0,78
3959,5,1155,33.7,15.3,0,26
3959,6,897,20.2,5.3,0,4
3960,1,1276,83.7,68.1,823,0
3960,2,1034,52.4,25.9,0,93
3960,3,1162,49.3,25.6,0,107
3960,4,1192,43.9,22.9,0,128
3960,5,1056,30.4,13.4,0,41
3960,6,820,24.6,9.1,0,17
3961,1,1290,82.2,66.9,803,0
3961,2,995,53.9,24.4,0,60
3961,3,1063,45.3,21.7,0,68
3961,4,1163,41.8,17.1,0,53
3961,5,1269,35.9,15.6,0,35
3961,6,1466,21.6,7.1,0,18
3963,1,1198,71.4,52.3,557,0
3963,2,1055,48.3,20.0,0,43
3963,3,1149,41.8,20.1,0,68
3963,4,1237,39.6,18.0,0,73
3963,5,1134,30.8,13.4,0,40
3963,6,945,16.9,5.8,0,14
3964,1,623,38.3,18.6,103,0
3964,2,815,25.1,7.6,0,23
3964,3,846,23.5,7.4,0,37
3964,4,745,17.9,4.7,0,20
3964,5,1074,13.3,2.6,0,9
3964,6,1193,7.6,1.7,0,7
3965,1,862,68.2,47.4,384,0
3965,2,747,43.7,15.6,0,38
3965,3,897,39.4,17.8,0,77
3965,4,1092,41.8,22.0,0,136
3965,5,1132,26.5,12.9,0,66
3965,6,1025,16.7,7.7,0,35
3966,1,1274,75.5,54.4,642,0
3966,2,1126,54.6,27.1,0,80
3966,3,1080,46.1,21.0,0,67
3966,4,1201,46.2,21.6,0,86
3966,5,1124,36.0,15.5,0,46
3966,6,950,19.1,6.0,0,12
3967,1,929,66.5,42.0,367,0
3967,2,882,37.7,12.9,0,26
3967,3,888,32.6,11.7,0,40
3967,4,1054,30.3,10.5,0,40
3967,5,1107,24.8,7.5,0,13
3967,6,1086,14.8,3.5,0,0
3968,1,898,63.5,37.8,292,0
3968,2,867,48.2,20.0,0,35
3968,3,970,39.2,16.3,0,41
3968,4,1081,35.5,11.5,0,35
3968,5,1164,27.6,8.8,0,20
3968,6,1015,17.6,5.0,0,8
3970,1,676,55.4,29.1,171,0
3970,2,693,35.0,10.9,0,26
3970,3,698,29.3,8.8,0,34
3970,4,738,27.5,8.2,0,27
3970,5,915,21.0,6.0,0,17
3970,6,1116,9.8,1.5,0,2
3973,1,708,41.9,22.1,140,0
3973,2,803,30.6,8.8,0,20
3973,3,841,25.5,9.8,0,37
3973,4,755,21.8,7.0,0,28
3973,5,1063,16.8,4.8,0,18
3973,6,1349,10.8,3.1,0,23
3974,1,614,56.8,30.9,175,0
3974,2,751,33.1,10.1,0,24
3974,3,821,26.5,11.3,0,47
3974,4,801,26.0,10.8,0,49
3974,5,1057,17.1,5.9,0,21
3974,6,1062,7.6,1.6,0,4
3975,1,1027,73.7,48.9,475,0
3975,2,899,47.1,17.6,0,56
3975,3,1056,38.3,11.6,0,69
3975,4,1201,32.0,10.6,0,54
3975,5,1280,22.1,7.3,0,28
3975,6,1380,14.1,3.4,0,17
3976,1,626,50.0,31.6,188,0
3976,2,706,27.6,11.1,0,26
3976,3,766,27.1,9.7,0,35
3976,4,777,21.6,9.6,0,41
3976,5,1049,14.1,7.5,0,28
3976,6,1105,9.5,3.7,0,7
3977,1,713,57.3,33.2,216,0
3977,2,814,39.4,13.5,0,29
3977,3,923,30.5,10.9,0,42
3977,4,1013,25.4,9.3,0,47
3977,5,910,19.3,6.2,0,16
3977,6,839,9.5,1.9,0,2
3978,1,1253,80.2,64.0,736,0
3978,2,937,59.8,30.3,0,72
3978,3,1012,48.9,22.7,0,59
3978,4,1075,46.7,20.0,0,57
3978,5,1219,35.0,12.8,0,24
3978,6,1167,22.4,7.1,0,16
3979,1,410,34.6,22.2,86,0
3979,2,524,24.2,11.8,0,11
3979,3,471,16.1,6.3,0,11
3979,4,428,15.6,6.3,0,11
3979,5,584,8.2,2.7,0,6
3979,6,855,6.9,1.6,0,6
3980,1,470,55.1,31.0,132,0
3980,2,478,37.4,13.3,0,11
3980,3,486,28.1,10.9,0,26
3980,4,604,35.1,17.2,0,60
3980,5,933,27.9,13.0,0,51
3980,6,1253,17.2,6.2,0,46
3981,1,964,73.0,51.7,477,0
3981,2,857,43.5,21.2,0,81
3981,3,1023,41.5,18.8,0,90
3981,4,1162,36.7,16.8,0,106
3981,5,1170,24.6,9.1,0,38
3981,6,1005,12.7,3.5,0,12
3982,1,648,51.5,34.5,208,0
3982,2,732,36.0,13.1,0,32
3982,3,769,26.9,10.2,0,35
3982,4,847,31.2,16.0,0,75
3982,5,1024,21.6,9.3,0,26
3982,6,931,9.7,2.6,0,8
3983,1,1258,80.1,65.5,775,0
3983,2,1002,53.9,29.1,0,83
3983,3,1148,50.7,27.7,0,124
3983,4,1185,46.0,24.1,0,131
3983,5,1037,34.3,13.6,0,45
3983,6,934,22.4,6.7,0,13
3984,1,1225,82.2,69.0,802,0
3984,2,966,54.1,26.5,0,99
3984,3,1094,50.4,27.0,0,101
3984,4,1125,43.2,19.7,0,84
3984,5,1072,32.0,11.1,0,21
3984,6,911,18.8,6.7,0,17
3986,1,1095,76.8,58.1,594,0
3986,2,964,52.3,24.9,0,95
3986,3,1055,44.5,22.2,0,93
3986,4,1101,38.9,20.5,0,105
3986,5,1074,27.6,11.1,0,36
3986,6,787,14.7,5.4,0,19
3987,1,1105,72.4,52.1,531,0
3987,2,871,47.1,22.3,0,66
3987,3,932,40.3,19.3,0,55
3987,4,1176,42.8,22.3,0,111
3987,5,1250,34.3,14.4,0,52
3987,6,1211,20.4,8.5,0,31
3988,1,1042,75.4,56.8,563,1
3988,2,917,48.9,19.4,0,41
3988,3,1129,42.6,17.3,0,70
3988,4,1091,35.5,13.5,0,47
3988,5,1017,23.8,6.8,0,17
3988,6,948,13.2,4.0,0,8
3989,1,546,38.6,19.2,89,0
3989,2,625,28.8,9.2,0,8
3989,3,723,22.1,7.0,0,18
3989,4,759,24.6,9.3,0,31
3989,5,1032,15.7,5.0,0,7
3989,6,1140,6.7,1.0,0,1
3990,1,909,69.2,53.5,459,0
3990,2,832,46.6,22.2,0,59
3990,3,910,43.1,19.6,0,80
3990,4,960,35.4,16.2,0,65
3990,5,1017,24.5,8.6,0,17
3990,6,1111,15.4,6.1,0,11
3992,1,799,72.7,52.0,400,0
3992,2,697,42.1,19.0,0,58
3992,3,850,41.2,21.1,0,79
3992,4,987,38.2,22.0,0,128
3992,5,906,26.9,13.3,0,60
3992,6,785,18.2,8.4,0,41
3993,1,836,69.2,51.6,412,0
3993,2,758,52.3,28.3,0,110
3993,3,766,44.5,22.1,0,103
3993,4,849,44.8,23.7,0,130
3993,5,861,28.1,11.6,0,47
3993,6,840,14.1,5.4,0,15
3994,1,786,53.3,30.1,222,0
3994,2,856,39.9,15.6,0,38
3994,3,850,35.4,13.2,0,69
3994,4,822,29.5,11.1,0,53
3994,5,884,16.9,4.0,0,12
3994,6,1035,6.6,1.5,0,8
3995,1,1264,85.0,71.2,857,1
3995,2,999,52.8,26.9,0,139
3995,3,1129,46.7,22.5,0,127
3995,4,1340,46.4,23.2,0,152
3995,5,1023,28.6,12.6,0,52
3995,6,833,18.0,7.6,0,26
3996,1,1265,79.4,65.2,765,1
3996,2,1024,55.3,25.3,0,61
3996,3,1057,53.1,24.3,0,97
3996,4,1061,46.8,18.4,0,56
3996,5,1017,36.7,13.0,0,23
3996,6,1283,28.7,8.8,0,21
3997,1,1222,80.1,62.3,714,0
3997,2,1024,57.5,23.1,0,50
3997,3,1017,44.1,17.2,0,55
3997,4,1070,42.4,15.4,0,56
3997,5,1148,26.4,8.8,0,10
3997,6,1263,18.5,5.1,0,3
3998,1,881,66.9,39.5,315,0
3998,2,997,45.9,18.9,0,56
3998,3,1003,34.3,13.5,0,40
3998,4,979,28.4,11.8,0,38
3998,5,1070,19.3,6.2,0,18
3998,6,1283,14.2,4.9,0,20
3999,1,968,69.1,48.6,428,0
3999,2,777,52.5,20.2,0,55
3999,3,814,45.0,17.8,0,60
3999,4,881,39.8,15.7,0,44
3999,5,957,25.9,8.9,0,6
3999,6,1049,16.3,3.9,0,3
4000,1,1150,78.4,59.2,643,0
4000,2,1054,44.5,17.2,0,76
4000,3,1204,39.8,16.0,0,81
4000,4,1277,30.7,10.7,0,53
4000,5,1228,24.8,8.5,0,29
4000,6,1039,12.2,3.9,0,14
4002,1,1171,82.6,67.4,756,0
4002,2,980,53.4,25.9,0,72
4002,3,1133,46.3,21.0,0,53
4002,4,1101,41.5,20.0,0,62
4002,5,1148,33.2,13.9,0,27
4002,6,877,15.5,5.3,0,10
4003,1,980,68.7,42.4,368,0
4003,2,870,46.4,17.3,0,22
4003,3,918,31.5,8.5,0,17
4003,4,966,30.1,10.0,0,27
4003,5,1195,23.3,7.6,0,17
4003,6,1203,15.0,3.5,0,4
4004,1,693,55.8,32.9,208,0
4004,2,787,34.6,12.9,0,28
4004,3,824,28.0,10.1,0,24
4004,4,902,26.9,9.6,0,42
4004,5,934,15.7,5.5,0,18
4004,6,818,9.0,3.3,0,11
4005,1,587,50.0,32.7,177,0
4005,2,723,34.7,13.6,0,30
4005,3,780,28.7,11.5,0,42
4005,4,785,28.6,12.6,0,48
4005,5,973,17.8,7.4,0,24
4005,6,1097,7.7,2.5,0,8
4006,1,1142,76.0,54.7,550,0
4006,2,992,46.5,21.0,0,65
4006,3,1004,41.8,18.3,0,91
4006,4,1089,35.9,15.7,0,51
4006,5,1193,26.9,10.9,0,21
4006,6,1221,19.9,6.5,0,8
4007,1,695,67.0,50.0,330,0
4007,2,682,39.0,18.6,0,61
4007,3,746,35.2,16.7,0,59
4007,4,965,33.7,19.6,0,119
4007,5,1044,23.5,10.4,0,54
4007,6,1018,12.5,5.2,0,28
4008,1,725,77.6,59.1,407,0
4008,2,674,53.7,25.3,0,49
4008,3,667,47.2,23.3,0,47
4008,4,794,47.4,20.7,0,48
4008,5,745,32.6,13.4,0,31
4008,6,715,18.0,4.7,0,9
4009,1,950,70.6,49.4,443,0
4009,2,880,40.6,15.2,0,42
4009,3,959,30.3,10.0,0,45
4009,4,1130,31.5,12.4,0,56
4009,5,1040,22.8,7.5,0,26
4009,6,817,10.6,2.5,0,11
4010,1,537,39.8,18.9,95,0
4010,2,677,23.9,6.9,0,21
4010,3,786,22.1,6.1,0,22
4010,4,780,20.7,7.0,0,21
4010,5,1010,12.5,4.0,0,11
4010,6,1103,7.8,2.3,0,4
4011,1,994,70.1,50.2,465,0
4011,2,866,52.6,25.5,1,106
4011,3,897,40.6,18.3,0,91
4011,4,883,34.7,16.1,0,97
4011,5,883,23.7,9.5,0,42
4011,6,993,15.5,7.0,0,43
4012,1,966,79.5,62.4,569,0
4012,2,811,47.1,21.9,0,66
4012,3,892,46.9,26.1,0,75
4012,4,1122,47.6,24.4,0,126
4012,5,1054,36.9,19.0,0,43
4012,6,887,21.8,9.3,0,16
4013,1,1297,82.9,69.5,830,0
4013,2,1025,55.9,26.2,0,66
4013,3,1022,47.9,21.1,0,75
4013,4,1052,45.2,21.4,0,88
4013,5,1141,36.6,15.2,0,33
4013,6,1270,23.7,7.0,0,7
4014,1,799,65.3,44.0,326,0
4014,2,813,44.4,21.1,0,57
4014,3,775,36.2,14.7,0,57
4014,4,829,28.3,10.4,0,39
4014,5,813,14.8,4.3,0,7
4014,6,849,7.8,1.5,0,3
4015,1,956,78.7,60.8,538,0
4015,2,834,48.5,19.4,0,34
4015,3,885,39.8,15.2,0,44
4015,4,1037,39.2,17.0,0,73
4015,5,1069,29.4,11.0,0,24
4015,6,1068,17.7,6.0,0,8
4016,1,889,72.4,51.2,437,0
4016,2,769,45.3,18.3,0,43
4016,3,890,40.9,18.5,0,74
4016,4,962,38.2,19.8,0,84
4016,5,1002,26.2,10.6,0,35
4016,6,958,13.9,4.4,0,8
4017,1,894,70.3,55.1,457,0
4017,2,787,48.9,24.4,0,72
4017,3,774,43.5,20.2,0,79
4017,4,907,35.2,16.4,0,50
4017,5,982,25.4,8.8,0,23
4017,6,1068,16.2,5.5,0,17
4019,1,1049,80.7,66.9,660,0
4019,2,773,54.2,25.2,0,56
4019,3,977,56.2,30.0,0,90
4019,4,993,50.8,27.3,0,108
4019,5,1114,39.5,17.5,0,33
4019,6,1211,24.6,9.5,0,5
4020,1,764,58.6,38.3,260,0
4020,2,758,35.6,15.0,0,48
4020,3,812,35.9,16.0,0,63
4020,4,748,25.2,9.8,0,30
4020,5,966,21.6,8.1,0,19
4020,6,1229,12.3,3.5,0,10
4021,1,832,69.4,50.6,390,0
4021,2,825,52.4,28.9,0,104
4021,3,870,42.6,19.6,0,80
4021,4,934,42.7,21.9,0,101
4021,5,1018,26.9,12.9,0,42
4021,6,979,17.5,7.9,0,21
4022,1,992,70.2,49.2,447,0
4022,2,832,49.1,19.2,0,53
4022,3,904,37.7,16.2,0,58
4022,4,1061,37.2,14.6,0,55
4022,5,1074,23.9,8.4,0,26
4022,6,1056,12.6,4.0,0,16
4023,1,650,53.2,31.2,191,0
4023,2,786,30.0,10.3,0,22
4023,3,842,25.6,10.1,0,31
4023,4,844,23.7,8.0,0,34
4023,5,986,14.7,5.8,0,12
4023,6,1080,5.6,2.0,0,5
4024,1,1169,85.2,73.5,819,0
4024,2,824,55.7,25.4,0,71
4024,3,879,49.3,26.2,0,60
4024,4,1066,48.7,23.5,0,85
4024,5,1011,36.3,15.8,0,35
4024,6,813,23.0,7.6,0,12
4025,1,1291,81.5,68.4,835,0
4025,2,1072,52.0,24.7,0,91
4025,3,1106,47.6,22.7,0,94
4025,4,1225,41.3,21.0,0,110
4025,5,1188,35.6,14.7,0,42
4025,6,874,17.2,6.0,0,10
4026,1,396,49.2,25.0,91,0
4026,2,437,35.2,13.7,0,13
4026,3,476,25.2,10.0,0,13
4026,4,498,26.1,10.6,0,14
4026,5,683,19.7,8.4,0,9
4026,6,831,12.5,3.0,0,1
4027,1,1196,74.4,54.6,609,0
4027,2,1019,47.0,21.1,0,55
4027,3,991,40.6,19.2,0,59
4027,4,1177,39.0,19.4,0,99
4027,5,1041,28.7,11.4,0,43
4027,6,719,15.7,6.5,0,15
4028,1,1193,82.6,70.9,804,0
4028,2,893,54.4,27.8,0,74
4028,3,1000,46.7,24.3,0,85
4028,4,1010,41.7,20.8,0,89
4028,5,946,32.6,16.0,0,32
4028,6,812,22.7,9.8,0,23
4030,1,1336,79.2,58.6,717,0
4030,2,1073,51.6,23.3,0,79
4030,3,1156,44.9,21.4,0,83
4030,4,1210,42.4,19.4,0,96
4030,5,1176,30.2,11.7,0,34
4030,6,1002,23.2,7.4,0,14
4031,1,704,60.2,35.3,218,0
4031,2,768,40.1,15.2,0,42
4031,3,779,33.3,14.2,0,55
4031,4,787,28.9,12.8,0,45
4031,5,1014,19.8,6.4,0,17
4031,6,1193,13.6,4.0,0,10
4033,1,1092,81.5,69.3,731,0
4033,2,857,52.0,26.0,0,69
4033,3,851,46.8,21.9,0,58
4033,4,1054,44.6,25.6,0,119
4033,5,1251,34.1,17.1,0,44
4033,6,1123,17.9,5.7,0,12
4034,1,763,65.1,39.3,279,0
4034,2,798,28.3,9.1,0,25
4034,3,888,27.4,7.8,0,38
4034,4,921,26.1,10.7,0,41
4034,5,1034,15.9,4.6,0,18
4034,6,1019,8.8,2.4,0,9
4035,1,640,54.5,35.7,204,1
4035,2,798,35.4,15.0,0,63
4035,3,809,26.5,9.6,0,40
4035,4,782,28.2,12.1,0,42
4035,5,1018,17.1,5.1,0,13
4035,6,1238,8.2,2.9,0,16
4036,1,1018,78.9,65.4,635,0
4036,2,823,52.3,27.7,0,89
4036,3,810,46.0,23.4,0,76
4036,4,961,50.1,30.3,0,170
4036,5,1035,38.5,18.0,0,81
4036,6,1084,21.9,8.2,0,31
4037,1,811,62.0,37.6,267,0
4037,2,820,41.3,18.9,0,58
4037,3,896,36.7,16.4,0,65
4037,4,949,29.9,13.4,0,48
4037,5,1038,24.0,9.6,0,14
4037,6,1201,15.8,5.1,0,14
4038,1,434,52.3,32.2,136,0
4038,2,503,33.6,14.3,0,33
4038,3,528,23.4,7.2,0,15
4038,4,507,19.3,9.4,0,29
4038,5,667,12.4,3.3,0,8
4038,6,819,5.7,1.9,0,14
4039,1,897,68.4,44.1,369,0
4039,2,851,41.9,14.8,0,25
4039,3,873,37.4,15.6,0,41
4039,4,1050,37.0,16.9,0,83
4039,5,1078,25.5,9.7,0,17
4039,6,1032,13.0,4.9,0,5
4040,1,1028,75.5,58.6,566,0
4040,2,896,49.7,23.4,0,68
4040,3,969,44.5,22.3,0,83
4040,4,1056,37.8,19.5,0,109
4040,5,1102,28.3,14.2,0,42
4040,6,942,17.5,6.3,0,25
4041,1,716,56.9,40.0,267,0
4041,2,837,36.8,14.9,0,30
4041,3,820,28.1,9.3,0,41
4041,4,877,27.3,9.5,0,55
4041,5,1011,18.3,5.8,0,32
4041,6,947,12.5,3.8,0,13
4042,1,1194,82.8,67.9,780,0
4042,2,919,56.9,30.0,0,111
4042,3,1007,49.7,27.3,0,101
4042,4,1004,47.7,24.1,0,111
4042,5,1038,31.5,14.3,0,38
4042,6,1128,17.1,4.9,0,16
4043,1,1116,79.7,65.2,684,0
4043,2,927,53.6,28.4,0,70
4043,3,1002,44.9,22.3,0,64
4043,4,1142,42.7,22.4,0,86
4043,5,1121,31.7,12.8,0,30
4043,6,906,16.2,5.4,0,11
4044,1,1256,82.7,66.3,789,1
